p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.03   0.098  BASICTOOL     -1.0          1.0           -1.0          0.152         -13.846       0.018         0.411         -7.061        0.011         0.41          -6.785        0.011         21674.0       0.0           
0.04   0.098  BASICTOOL     -1.0          1.0           -1.0          0.125         -12.566       0.01          0.415         -6.381        0.007         0.41          -6.185        0.007         29849.0       0.0           
0.05   0.098  BASICTOOL     -1.0          1.0           -1.0          0.157         -13.152       0.008         0.426         -6.57         0.005         0.415         -6.582        0.005         40101.0       0.0           
0.06   0.098  BASICTOOL     -1.0          1.0           -1.0          0.222         -10.754       0.007         0.485         -5.425        0.005         0.476         -5.329        0.005         40244.0       0.0           
0.07   0.098  BASICTOOL     -1.0          1.0           -1.0          0.255         -8.427        0.005         0.524         -4.238        0.004         0.515         -4.189        0.004         40967.0       0.0           
0.08   0.098  BASICTOOL     -1.0          1.0           -1.0          0.305         -6.675        0.004         0.558         -3.294        0.003         0.557         -3.381        0.003         43220.0       0.0           
0.09   0.098  BASICTOOL     -1.0          1.0           -1.0          0.328         -5.365        0.003         0.569         -2.598        0.002         0.586         -2.767        0.003         45200.0       0.0           
0.1    0.098  BASICTOOL     -1.0          1.0           -1.0          0.33          -4.172        0.003         0.554         -1.865        0.002         0.602         -2.307        0.002         47841.0       0.0           
-1     0.099  SCOPA         -1.0          1.0           0.0           0.295         1.526         0.001         0.418         1.917         0.001         0.707         -0.391        0.001         49985.0       0.0           
0.0    0.099  BASICTOOL     -1.0          1.0           -1.0          0.034         -19.101       0.024         0.299         -9.663        0.014         0.294         -9.438        0.014         20598.0       0.0           
0.01   0.099  BASICTOOL     -1.0          1.0           -1.0          0.034         -19.101       0.024         0.299         -9.663        0.014         0.294         -9.438        0.014         20598.0       0.0           
0.02   0.099  BASICTOOL     -1.0          1.0           -1.0          0.041         -18.75        0.024         0.306         -9.492        0.014         0.299         -9.258        0.013         20598.0       0.0           
0.03   0.099  BASICTOOL     -1.0          1.0           -1.0          0.149         -13.964       0.018         0.412         -7.12         0.012         0.407         -6.844        0.011         21378.0       0.0           
0.04   0.099  BASICTOOL     -1.0          1.0           -1.0          0.122         -12.603       0.01          0.42          -6.333        0.007         0.404         -6.27         0.007         29497.0       0.0           
0.05   0.099  BASICTOOL     -1.0          1.0           -1.0          0.155         -13.21        0.008         0.426         -6.603        0.005         0.412         -6.607        0.005         39654.0       0.0           
0.06   0.099  BASICTOOL     -1.0          1.0           -1.0          0.222         -10.795       0.007         0.486         -5.419        0.005         0.474         -5.376        0.005         39794.0       0.0           
0.07   0.099  BASICTOOL     -1.0          1.0           -1.0          0.255         -8.496        0.005         0.523         -4.236        0.004         0.515         -4.26         0.004         40556.0       0.0           
0.08   0.099  BASICTOOL     -1.0          1.0           -1.0          0.307         -6.763        0.004         0.555         -3.331        0.003         0.557         -3.432        0.003         42863.0       0.0           
0.09   0.099  BASICTOOL     -1.0          1.0           -1.0          0.328         -5.436        0.003         0.564         -2.625        0.002         0.585         -2.811        0.003         44895.0       0.0           
0.1    0.099  BASICTOOL     -1.0          1.0           -1.0          0.327         -4.273        0.003         0.552         -1.89         0.002         0.597         -2.383        0.002         47614.0       0.0           
-1     0.1    SCOPA         -1.0          1.0           0.0           0.293         1.499         0.001         0.417         1.916         0.001         0.701         -0.416        0.001         49980.0       0.0           
0.0    0.1    BASICTOOL     -1.0          1.0           -1.0          0.031         -19.154       0.025         0.296         -9.683        0.014         0.292         -9.471        0.014         20040.0       0.0           
0.01   0.1    BASICTOOL     -1.0          1.0           -1.0          0.031         -19.154       0.025         0.296         -9.683        0.014         0.292         -9.471        0.014         20040.0       0.0           
