p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.1    0.098  BASICTOOL     -1.0          1.0           0.0           0.415         -5.573        0.004         0.637         -2.785        0.005         0.633         -2.788        0.004         48606.0       0.0           
-1     0.099  SCOPA         -1.0          1.0           -1.0          0.523         -1.56         0.0           0.722         -3.141        0.055         0.719         1.581         0.055         49497.0       0.0           
0.0    0.099  BASICTOOL     -1.0          1.0           -1.0          0.019         -23.613       0.032         0.261         -12.147       0.023         0.254         -11.466       0.022         22664.0       0.0           
0.01   0.099  BASICTOOL     -1.0          1.0           -1.0          0.019         -23.613       0.032         0.261         -12.147       0.023         0.254         -11.466       0.022         22664.0       0.0           
0.02   0.099  BASICTOOL     -1.0          1.0           -1.0          0.028         -23.028       0.031         0.27          -11.865       0.023         0.263         -11.163       0.022         22664.0       0.0           
0.03   0.099  BASICTOOL     -1.0          1.0           -1.0          0.101         -17.511       0.023         0.365         -9.12         0.02          0.355         -8.391        0.019         23553.0       0.0           
0.04   0.099  BASICTOOL     -1.0          1.0           -1.0          0.093         -16.14        0.014         0.374         -8.165        0.011         0.361         -7.975        0.01          32113.0       0.0           
0.05   0.099  BASICTOOL     -1.0          1.0           -1.0          0.15          -15.856       0.011         0.409         -8.012        0.009         0.391         -7.843        0.009         41870.0       0.0           
0.06   0.099  BASICTOOL     -1.0          1.0           -1.0          0.183         -13.386       0.009         0.449         -6.814        0.009         0.434         -6.572        0.009         41960.0       0.0           
0.07   0.099  BASICTOOL     -1.0          1.0           -1.0          0.273         -10.397       0.008         0.522         -5.342        0.008         0.511         -5.056        0.008         42620.0       0.0           
0.08   0.099  BASICTOOL     -1.0          1.0           -1.0          0.312         -8.497        0.006         0.561         -4.33         0.006         0.552         -4.168        0.006         44624.0       0.0           
0.09   0.099  BASICTOOL     -1.0          1.0           -1.0          0.365         -7.017        0.005         0.598         -3.516        0.005         0.595         -3.501        0.005         46319.0       0.0           
0.1    0.099  BASICTOOL     -1.0          1.0           0.0           0.414         -5.679        0.004         0.632         -2.855        0.005         0.636         -2.824        0.005         48469.0       0.0           
-1     0.1    SCOPA         -1.0          1.0           0.0           0.518         -1.571        0.0           0.716         -3.151        0.054         0.717         1.58          0.055         49495.0       0.0           
0.0    0.1    BASICTOOL     -1.0          1.0           -1.0          0.018         -23.828       0.033         0.256         -12.359       0.023         0.254         -11.469       0.022         22349.0       0.0           
0.01   0.1    BASICTOOL     -1.0          1.0           -1.0          0.018         -23.828       0.033         0.256         -12.359       0.023         0.254         -11.469       0.022         22349.0       0.0           
0.02   0.1    BASICTOOL     -1.0          1.0           -1.0          0.026         -23.236       0.032         0.265         -12.072       0.023         0.263         -11.164       0.021         22349.0       0.0           
0.03   0.1    BASICTOOL     -1.0          1.0           -1.0          0.094         -17.711       0.023         0.354         -9.284        0.019         0.357         -8.427        0.018         23177.0       0.0           
0.04   0.1    BASICTOOL     -1.0          1.0           -1.0          0.087         -16.321       0.014         0.364         -8.266        0.01          0.361         -8.054        0.01          31819.0       0.0           
0.05   0.1    BASICTOOL     -1.0          1.0           -1.0          0.141         -16.004       0.011         0.397         -8.175        0.009         0.391         -7.829        0.009         41723.0       0.0           
0.06   0.1    BASICTOOL     -1.0          1.0           -1.0          0.174         -13.532       0.009         0.439         -6.954        0.008         0.434         -6.578        0.008         41803.0       0.0           
0.07   0.1    BASICTOOL     -1.0          1.0           -1.0          0.262         -10.555       0.008         0.513         -5.45         0.008         0.507         -5.105        0.007         42505.0       0.0           
0.08   0.1    BASICTOOL     -1.0          1.0           -1.0          0.301         -8.636        0.006         0.55          -4.42         0.006         0.548         -4.215        0.006         44579.0       0.0           
0.09   0.1    BASICTOOL     -1.0          1.0           -1.0          0.355         -7.134        0.005         0.59          -3.576        0.004         0.588         -3.558        0.004         46282.0       0.0           
